file_id	file_name	data_category	data_type	data_format	experimental_strategy	access	case_projects
ac62e067-2f25-404a-b86a-3443c9691c8b	a85db0eb-23b8-4e81-88ef-3edbc7420b4e.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
7fa5d627-4007-44d3-818e-00dc95719f7b	f7d44ada-169e-4a86-bc5d-330f12c76ccf_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
27ddf795-d95a-41df-9b77-aff2346b163e	85450d5c-977e-4713-9ba7-aa9b2391a6a7.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
51133fc8-43da-4f4e-8dfe-48e4e3a4ef35	66cc7f27-ddd6-4821-accb-4c730c0fb0d6.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
2102bbbe-537c-4d1d-8976-e497262ad542	1989aeb6-43f6-4c5c-9d28-1fc4c786040b.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
7671063b-534d-4482-8e5f-ffc2291fb8e6	26b1bd22-bab6-499c-8cfa-e216a093499f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
b6102b92-077d-456a-9bcd-edb8b148bbf0	8427d508-1708-4966-a8f4-56030da133c2.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
348073d5-2253-4de0-bc87-e5eca3d6569d	6fcaedd6-8f0a-4f7c-923b-70e863065a9a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
38686f9d-f0b6-4b3e-b0f3-40747f38a036	cbc6aebc-9e6a-4d34-85fc-28416264b403.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
0aac0cd3-9490-4dd2-aadd-38ab80919d9b	449702a1-1b7d-4040-9bb5-36c2472c5f4b.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
97276fc8-950e-425a-b189-6a752b37f66d	bc5e1eff-0cf7-4444-a542-5d867f390e31_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
98420dad-32c6-479b-9215-361ee2be0f09	ac7fa8f2-4fec-4ff1-acf7-0b79d0c00d06_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
a8158ff2-1464-41f3-90d5-1e2045d2e394	36ec2843-f69d-471a-85bc-4eda5024a1b1.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
093d2fdc-64ed-4476-ab14-c8b5a0922ddb	ac6d1ca4-06c4-4e93-9fa9-b1dae984c80c.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
7eeeb6ef-5a47-40d1-8071-682b752d6ebc	9da1b133-8f4f-4b00-aa77-701997f9c57c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
000f237f-f77b-46db-ac6b-00b127be25cf	543dd9b8-4fed-4913-9af1-2dd15b907c4e.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
773f1bbd-1fe0-4457-8241-58b5cf95809b	f2d39134-c5f6-48d1-90cc-8f94210c6c80_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
7083bc69-4eaa-4110-b4db-15d6928f7cc2	fd3476f8-695a-4276-9253-83d38ce99d5e.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
15e9949f-3d55-4509-a852-841d719c215e	af7dd49a-cf44-4f7e-859a-61f0221635e8.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
ff5f6910-8715-444d-a148-b3cfbb47c653	fe32aeb0-83b7-4e36-b9fd-4a5e056a90e2_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
d64dbe62-f831-4f48-b10c-e1e46a9ad5a7	02ad40e7-b263-4319-8129-d7f5bf336bbe.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
acf1d278-55c9-4407-ad78-d4e7dac9ca1e	2a56a291-052f-46c5-bb6b-dad97a90481f.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
62e9f04e-e150-4443-a79e-d3f167bb88da	919c2ee4-2eea-457d-a4d3-6d8e451633e6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
423e3eae-2a7a-4d83-a46c-3fe800d5842c	5ca47e6e-d255-4c72-ab65-b6d30c84a928.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
33ef520e-a3a0-4e1c-bf1b-84400e0f3170	d7e8d9d2-5e2a-4dab-b404-7ef2b44da0a3.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
34e86a0e-bd5d-47fb-8630-ac62e86aaa7a	ddb488ef-f7e2-4d06-a415-6f497b0c64e5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
a28ed9df-9ff0-47ba-8577-ac44b12bce81	72991ffe-98c5-4c59-b36e-f47c2f92bdae_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
93ddb1cd-22de-481f-b6c1-0ef4dcafe604	01c58776-fced-4938-963b-2f0741aae5da.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
29910c8c-c16e-4f54-98d6-996286743d2b	2021cd80-f2e3-478b-9b36-fc8ace1301f8.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
5be33bcc-17ca-4cff-a536-c848771d2c84	27e5166b-6cc5-4cd0-9de3-114a9c458620.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
7b219147-f7cd-44df-abbc-421062fe4949	209416ea-e66c-49ee-b9bb-3a5541cac852.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
783cf5c4-42e6-440c-9ad3-1672b7e0ebc3	6303b372-1d08-4963-a9af-1618b83a4ac6.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
590aa530-2e04-4464-a7fe-aa0dc5728747	1fc695b9-c0dc-4b21-8ca2-3338f2e252a6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
e3ead0c1-bfd7-45b0-863f-76edbb968218	03d71540-d662-43f8-8ce6-3ef8bbb14ffd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
f322fb07-8ef3-4d2f-aab7-5d3b3af236e2	2cf04c28-8f69-45d1-a7dd-9612a3268c85_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
94471066-a345-4c4d-875c-fa523facbd4d	a9e73e45-358f-4e7c-89b7-afde5a87c99c_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
dc008c6a-75eb-4609-b481-f3a0d8454438	5c187b36-26f5-43ec-8988-ee6de821f8bb_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
3d744d8b-203c-4798-b285-6794de9e18db	dddefaef-594a-4465-b077-a3081bc6ce56.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
ade1c036-d154-4414-b5ac-420d78a6a59c	b0dffbf2-5e3a-425b-bf11-8f7c2a1b2302_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
6e024aca-3f0c-44a7-9f05-1ba1c0375cb9	fb1e9c3f-f755-4a3f-bdb2-7d69cd7b7da5_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
8ccd3b5a-c1e9-4c22-8c29-64680ca5f682	a2ef89fb-5c23-4beb-bcba-ce38dbed7eba.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
ce506356-d79e-45c1-a674-39f86a3a6905	165d9c9a-06fd-4ff6-9da8-741e64f42653.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
66e01d8c-a20c-4cc0-a63e-efaa2c12d292	2cedc0f1-856a-4ea6-b755-ac091a1db6ec_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
e29ec8b4-7494-4eb6-b48c-5b4d6145be5f	8166fb76-4208-47a0-aa6c-0685c5fec707_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
be7fca95-8fe5-4958-bb64-7cfe5ed6902f	7da70457-ad1f-4568-863a-eeea89c1fd33.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
adc5699d-cec4-40e5-8147-18eec1e64e00	94d9ced4-2a19-440a-a66e-b9f9809924d6_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
42daae7d-468d-45fd-9487-7134a7da0e30	35e8d5a0-8895-40f6-90b0-b740100a7484.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
556c7bd4-3af6-4b81-b888-21cd693e4e6a	298a07e4-41fa-49ae-afd9-14a3d0e3a4e3_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
b88c2eee-a212-457d-b26b-365b54e1212e	3367c243-130a-415e-bd76-fae57ee7973c.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
40999633-7157-4a4e-b294-e49240a3cf44	b08162f0-232b-453e-8e03-755d525f1a61.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
7b0f1ec3-fa3e-4973-86eb-982102baace9	22761381-2ee4-4ccb-aba6-a096110438c7.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
5639e09e-a3c1-4d1a-b6ac-43c0aafb38c3	af031fe8-eeb0-4959-ad3d-17cb3698c54d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
203e33d6-2555-4938-8f4f-4b4e3115bf47	ff9d3fb5-3e82-4e4d-b2bd-ef4080f6c478.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
b11d0937-1511-42e1-afde-5695fd46851b	c45fa923-f1fd-4060-b64c-d3946b48467e_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
7d39e6fd-635e-48e9-ad71-075077e01947	49f81d5a-6a17-463c-ab45-107e828ad916.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
1fe67e7e-09df-44cb-976a-91c705c9bbe1	53c8d7fa-be44-435f-a110-c4d453cf0267.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
21153410-e33f-4837-993c-9fa40b473e25	a6f585b6-485f-48f1-8226-b4372ed19fbf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
331b7e47-9e91-4773-89b3-26693329e93d	8b0b0e40-da6c-424b-b5c7-19a203e0922f.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
199a1a31-1c5b-4be0-9251-43fc1330dff4	436f0aaa-20e1-41e6-9d2f-37e6789dc4bf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
096ee24e-cdad-432c-93d9-48413748350f	12e5fef2-023b-4117-a0f9-6f6a1d60de2d_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
6a58d89c-4e62-4c51-a190-28ee47a6ed1c	2347835a-6936-4512-95fe-9ea89a8eff16.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
6f13981c-dfff-43cd-bf06-4a26a3df661d	b53e42d4-579a-418e-be01-fe3de076604d_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
b7c7791f-d36f-4686-8f30-d257f218ad02	bd95ace1-7ce6-4214-ae77-c80924c9cefc_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
39e8166e-e412-4752-96ac-faf44560dc48	9bc2dc66-0213-4d8d-8fea-7081733ac892.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
615e3e1d-dd37-4fe6-ae7e-9ced184c0191	b1ae661a-b7db-42ec-9844-8e84676781e3.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
0dbbd0a0-25ce-4762-bb88-48d10547ece9	ca6484f4-ad6d-403e-b96a-22d16e954b16.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
760ff571-ff57-465b-aaa7-65f3efe63bab	7da53728-8513-450c-871b-4954bbbab725_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
be390698-9881-4770-a233-99203858cd0b	2d0f2428-e362-4620-a65e-ea29137a1cfc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
a76f771e-8177-4611-9e85-339fecbcdda9	5d7d8d5c-1f98-4d85-8cee-36c42b08dc49.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
68c6126d-be44-408c-9515-4081542dee55	5c4ad781-e985-4164-a874-56039273b505.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
f0ecba27-cb2c-423a-be4c-85ddb49f2775	0307a9fa-9cae-46e0-a24b-40aa1bda5c8f.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
bef71313-fa10-439b-9ced-718bdc8abbef	8694f07a-e774-4665-b580-00af47930717.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
2d969401-c7cb-46bf-90c8-a8fde1d7f901	8eec6335-0a8b-4fbc-ad34-f94ad086a165.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
7db890e9-c864-4ee9-ae79-8f19873d289a	6ae6e6f3-7ba2-48f0-ad04-f42861b6a553.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
26ee9d63-46b8-463e-8f69-42d6305bb328	a3b35fe2-e1a7-4e69-abbf-77cf3c39e9db.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
1f13fb3a-30ae-401c-a748-198b94a295f0	2d03e81b-ba36-42c7-bae1-2fbbf76f2f1b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
14aaa747-3384-4fb3-b56c-9529c89e7587	42a810fc-3d46-4bda-b5b2-5c9a445af915.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
264db950-0bbc-4653-b53a-a285cb0503a8	36e92c7c-6220-426e-a31f-d12c4837301f_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
84775778-e025-40e8-bf2c-017571d5f0dc	b87f3db0-38a1-4d69-a9a3-51c1543b8e1d.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
2d7ba61a-3c4e-41b8-a8f4-f48dc1b4aa5b	7b41334b-3eb2-4a46-9f68-883f37d1369a.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
84299194-0740-476c-b899-f0320061a3c6	5e004445-a4c6-4c9c-80a1-0d8ea7143a40_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
f1f9e8e9-06d1-473b-b38e-f164b8aa20ae	4eeb0ece-66f9-4fb2-a032-14a5fad284e6.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
c808c8db-b266-458c-87d1-391868aac4b3	c86dd007-0494-4150-b9a1-42c81e2a783f.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
6cc91c1a-371f-4990-9c16-690b21f65e1d	77d4b707-dab9-406f-9b1a-377ac5de15af.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
23cc8d95-096f-42b9-a53f-ea16ad7766b8	085bae64-4791-4631-8fb8-d0fe41356bb4_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
13aa43ef-9da2-4ac6-9b9e-c19b06c9a6d2	d6da6b03-5c47-4406-8256-d08cf1bfc433_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
6b133550-e004-4c54-943c-0565dcd2aa8d	87d2decd-1446-4df3-aaf1-f79eb3ce64a5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
ba93c5d5-79ea-4140-abe6-501fdb04680d	2124f431-2275-42b8-86b1-f9f60d65e879.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
1e308517-8635-4e9d-88ce-458eb8adab8e	e1404f89-f87b-42e0-a684-3e27b93c0069.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
3a8ef808-34d8-4086-9f8e-4fb47d7b675a	7daedf80-0262-4572-90da-1abb581e93c6.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
cf42e83f-3da3-4a41-a5c6-bcef92255c61	f6f88f36-84ef-4a2f-a3b4-ed9ad211ba43.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
066ea6b9-1a1f-4133-a4a7-16a8f70445fd	b36dee8c-73ed-45d5-8afd-6ae405ddb38e_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
8691e2e3-78c0-4a8c-8d3c-b561c568c40c	f71313d0-0d0d-49c7-90e1-97421c684e14.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
b7bb9a23-0a9d-4175-b6a1-5acacbfcc36a	954a1fb6-4496-4f5d-a699-c963cdaa99ee.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
f20cd49c-a0a0-429b-88e8-636ae16a877a	888306b5-0e50-47dc-88a1-9384d2a9b016_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
4954b1b3-94b6-47f9-aeac-802912a7f568	38493385-d88a-441b-b199-e8d55000963b.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
ef1e18f1-147e-4438-a447-a1b29d08235e	14639c4e-aec1-4b04-b3bc-f041bc3b5a2b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
dfa59a00-ce09-41f1-bc36-6862121909d9	32aeecfb-5b6d-45bf-a249-63b1952a7eb0_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
90d8c271-c2cd-47b4-8791-38b258056222	0848f075-09a9-49b1-9387-0fcc92046391.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
205f2037-15ce-465d-98b0-18e4def58a07	71426940-30f8-4ee4-a424-d5607f68af75.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
c69d1765-35af-4986-8ca8-da5d18ba61a8	74c45127-c8f8-49ed-8110-6599d10ddc2c.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
d5d0b782-09e5-4b59-856c-f4480ee0689c	57f3b6e5-db8f-41aa-ad6b-f000b6d85bd5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
1a2f2f5b-34b7-4609-b978-4db70404d58a	c09397ee-69a3-4cf2-b2d4-2ca4f266c286_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
f68c5868-f57d-4c21-9892-1d60c24d5b49	f4fa6d4f-aef2-4e31-9e9e-f86becb1cc6b_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
f1b14c95-058b-4c80-87bb-c134a963e749	cd8eb396-4608-4be2-9941-3eafdc968c64.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
bd08bef7-6293-46d3-b786-81ab4a089c09	e71f93d6-547d-4b7c-9c9d-dd40793ead7c.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
1c850407-dba9-494e-bef3-67a5f306f5a0	3bf996e1-4b2c-43e5-bc69-19bda1d21de8.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
0153ce30-699f-443c-a687-643a4ddaa560	93c20ef6-fbd7-4675-8446-5c1c32f6b475_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
5422c4ad-c9a0-4e15-a5fd-5a0225ebe0d3	4b9ff5aa-e66c-4b3f-9b00-7faf7d3d8c00.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
77221d81-1a41-407d-bf95-2799c740984a	cdd7626e-07ac-4b51-9b05-1e421d56a001.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
57235e8d-756a-4c4a-8107-0709a4539f51	0964568f-31e4-4550-8c5e-4fded0da3921.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
e2b8bb1d-d969-408d-9359-7f2edca90e1e	9c2ebca0-5695-4830-9f1c-bbd2879b36e4.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
80d08f10-7ebf-4ddc-9667-44d6de18729e	71103d37-29b7-4c5f-9f68-1a6377926435.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
